MySQL [yse]> select objid, ptrobs_min, ptrobs_max, ra, decl from release_20180221 where ra=0;
+-----------------------------+------------+------------+------+------------+
| objid                       | ptrobs_min | ptrobs_max | ra   | decl       |
| WFD_01_NONIa-0006_10545189  |    1576430 |    1576470 |    0 | -17.910431 |
| WFD_01_NONIa-0006_106334662 |     934478 |     934512 |    0 | -50.872864 |
| WFD_01_NONIa-0006_106825995 |     292689 |     292729 |    0 | -28.931789 |
| WFD_01_NONIa-0006_10726501  |    1086848 |    1086882 |    0 | -50.872864 |
| WFD_01_NONIa-0006_107754608 |    1521557 |    1521597 |    0 | -45.524532 |
| WFD_01_NONIa-0006_108291655 |    1606628 |    1606659 |    0 | -28.931789 |
| WFD_01_NONIa-0006_108354486 |     365473 |     365509 |    0 | -28.931789 |
| WFD_01_NONIa-0006_108765338 |    1044715 |    1044753 |    0 | -56.071083 |
| WFD_01_NONIa-0006_108951554 |    1203475 |    1203480 |    0 | -45.524532 |
| WFD_01_NONIa-0006_109303738 |     388934 |     388974 |    0 | -17.910431 |
| WFD_01_NONIa-0006_109422309 |    1124772 |    1124778 |    0 |  -7.363883 |
| WFD_01_NONIa-0006_109592324 |     422383 |     422418 |    0 | -56.071083 |
| WFD_01_NONIa-0006_109694507 |    1158411 |    1158446 |    0 | -61.126862 |
| WFD_01_NONIa-0006_110170766 |    1540280 |    1540320 |    0 | -61.126862 |
| WFD_01_NONIa-0006_110473578 |     580073 |     580116 |    0 |  -2.308046 |
| WFD_01_NONIa-0006_11055872  |    1377770 |    1377806 |    0 | -34.503117 |
| WFD_01_NONIa-0006_111114595 |    1711587 |    1711623 |    0 |  -7.363883 |
| WFD_01_NONIa-0006_111128609 |    1388346 |    1388381 |    0 | -28.931789 |
| WFD_01_NONIa-0006_111323340 |     535086 |     535116 |    0 |  -7.363883 |
| WFD_01_NONIa-0006_111752331 |    1090130 |    1090166 |    0 | -28.931789 |
| WFD_01_NONIa-0006_111917538 |    1310143 |    1310179 |    0 |  -7.363883 |
| WFD_01_NONIa-0006_112390605 |    1231821 |    1231854 |    0 | -56.071083 |
| WFD_01_NONIa-0006_113021698 |     890613 |     890660 |    0 |  -2.308046 |
| WFD_01_NONIa-0006_113800522 |     972522 |     972568 |    0 |  -7.363883 |
| WFD_01_NONIa-0006_114642113 |     245451 |     245493 |    0 |  -7.363883 |
| WFD_01_NONIa-0006_115113515 |     734101 |     734135 |    0 |  -7.363883 |
| WFD_01_NONIa-0006_115295111 |     921255 |     921287 |    0 |  -2.308046 |
| WFD_01_NONIa-0006_115666488 |     682314 |     682344 |    0 |  -7.363883 |
| WFD_01_NONIa-0006_115733872 |     828924 |     828959 |    0 |   2.635033 |
| WFD_01_NONIa-0006_115871449 |     105170 |     105199 |    0 | -50.872864 |
| WFD_01_NONIa-0006_116247671 |    1175581 |    1175621 |    0 | -17.910431 |
| WFD_01_NONIa-0006_116688221 |     546342 |     546388 |    0 |  -7.363883 |
| WFD_01_NONIa-0006_116745408 |    1355424 |    1355460 |    0 | -50.872864 |
| WFD_01_NONIa-0006_117118640 |     692766 |     692802 |    0 |  -7.363883 |
| WFD_01_NONIa-0006_118316291 |    1707562 |    1707602 |    0 | -28.931789 |
| WFD_01_NONIa-0006_118440807 |     103896 |     103940 |    0 | -61.126862 |
| WFD_01_NONIa-0006_118546682 |     400191 |     400228 |    0 |  -7.363883 |
| WFD_01_NONIa-0006_118628179 |    1294846 |    1294882 |    0 | -34.503117 |
| WFD_01_NONIa-0006_118927869 |    1180031 |    1180055 |    0 | -61.126862 |
| WFD_01_NONIa-0006_119656964 |    1534739 |    1534771 |    0 | -23.383266 |
| WFD_01_NONIa-0006_120087060 |     581138 |     581177 |    0 | -61.126862 |
| WFD_01_NONIa-0006_121129933 |    1691027 |    1691061 |    0 | -12.561985 |
| WFD_01_NONIa-0006_121628853 |     986200 |     986236 |    0 | -45.524532 |
| WFD_01_NONIa-0006_122577188 |    1045218 |    1045258 |    0 | -50.872864 |
| WFD_01_NONIa-0006_123268033 |    1705459 |    1705490 |    0 | -40.051697 |
| WFD_01_NONIa-0006_124110664 |    1132399 |    1132442 |    0 | -17.910431 |
| WFD_01_NONIa-0006_124293265 |     767810 |     767854 |    0 | -61.126862 |
| WFD_01_NONIa-0006_124703243 |    1201016 |    1201044 |    0 |  -2.308046 |
| WFD_01_NONIa-0006_125485032 |    1537085 |    1537116 |    0 | -12.561985 |
| WFD_01_NONIa-0006_126032859 |     779005 |     779046 |    0 | -45.524532 |
| WFD_01_NONIa-0006_126081572 |     247670 |     247705 |    0 |   2.635033 |
| WFD_01_NONIa-0006_12744188  |     591624 |     591663 |    0 | -61.126862 |
| WFD_01_NONIa-0006_127692949 |    1292442 |    1292472 |    0 | -56.071083 |
| WFD_01_NONIa-0006_127869140 |    1116067 |    1116102 |    0 | -56.071083 |
| WFD_01_NONIa-0006_128291724 |     592173 |     592178 |    0 | -56.071083 |
| WFD_01_NONIa-0006_128563382 |     109559 |     109596 |    0 | -28.931789 |
| WFD_01_NONIa-0006_129216162 |    1119643 |    1119679 |    0 | -28.931789 |
| WFD_01_NONIa-0006_130350253 |     619364 |     619394 |    0 |  -7.363883 |
| WFD_01_NONIa-0006_130605292 |    1180959 |    1180998 |    0 | -50.872864 |
| WFD_01_NONIa-0006_130962928 |     761605 |     761640 |    0 | -23.383266 |
| WFD_01_NONIa-0006_132153326 |    1017208 |    1017251 |    0 | -40.051697 |
| WFD_01_NONIa-0006_13264536  |    1026089 |    1026124 |    0 | -40.051697 |
| WFD_01_NONIa-0006_133121721 |    1610059 |    1610093 |    0 | -12.561985 |
| WFD_01_NONIa-0006_134103991 |    1020204 |    1020247 |    0 | -17.910431 |
| WFD_01_NONIa-0006_134108224 |     189284 |     189319 |    0 | -40.051697 |
| WFD_01_NONIa-0006_134138474 |    1196567 |    1196605 |    0 | -23.383266 |
| WFD_01_NONIa-0006_134611927 |    1666151 |    1666180 |    0 | -50.872864 |
| WFD_01_NONIa-0006_134724004 |    1761801 |    1761847 |    0 | -12.561985 |
| WFD_01_NONIa-0006_135151201 |    1180419 |    1180452 |    0 | -56.071083 |
| WFD_01_NONIa-0006_135464436 |    1254664 |    1254702 |    0 | -34.503117 |
| WFD_01_NONIa-0006_136371111 |     706368 |     706374 |    0 | -40.051697 |
| WFD_01_NONIa-0006_136435783 |     737636 |     737676 |    0 | -45.524532 |
| WFD_01_NONIa-0006_136866595 |    1780824 |    1780858 |    0 | -12.561985 |
| WFD_01_NONIa-0006_13714169  |     874413 |     874457 |    0 | -34.503117 |
| WFD_01_NONIa-0006_138307199 |     605527 |     605573 |    0 | -28.931789 |
| WFD_01_NONIa-0006_13868419  |      95117 |      95152 |    0 | -40.051697 |
| WFD_01_NONIa-0006_138860547 |     244563 |     244568 |    0 | -12.561985 |
| WFD_01_NONIa-0006_138898601 |    1436499 |    1436527 |    0 |  -2.308046 |
| WFD_01_NONIa-0006_139507803 |    1199700 |    1199742 |    0 |  -7.363883 |
| WFD_01_NONIa-0006_139720867 |     853097 |     853129 |    0 | -50.872864 |
| WFD_01_NONIa-0006_140343341 |     420757 |     420800 |    0 |  -2.308046 |
| WFD_01_NONIa-0006_140530057 |    1417575 |    1417610 |    0 | -40.051697 |
| WFD_01_NONIa-0006_141069621 |    1804384 |    1804414 |    0 | -56.071083 |
| WFD_01_NONIa-0006_14159934  |     460800 |     460830 |    0 |  -7.363883 |
| WFD_01_NONIa-0006_141648184 |     945554 |     945599 |    0 | -45.524532 |
| WFD_01_NONIa-0006_142666922 |     344012 |     344042 |    0 | -34.503117 |
| WFD_01_NONIa-0006_143513233 |    1480313 |    1480353 |    0 | -45.524532 |
| WFD_01_NONIa-0006_143669847 |     815681 |     815727 |    0 | -12.561985 |
| WFD_01_NONIa-0006_143706394 |    1153111 |    1153151 |    0 | -23.383266 |
| WFD_01_NONIa-0006_143772339 |    1100633 |    1100668 |    0 | -23.383266 |
| WFD_01_NONIa-0006_143912927 |     334074 |     334105 |    0 | -28.931789 |
| WFD_01_NONIa-0006_144021410 |     592961 |     592997 |    0 | -45.524532 |
| WFD_01_NONIa-0006_144022976 |     800742 |     800776 |    0 | -34.503117 |
| WFD_01_NONIa-0006_145332901 |    1169819 |    1169852 |    0 | -56.071083 |
| WFD_01_NONIa-0006_145600086 |     850977 |     851015 |    0 |  -2.308046 |
| WFD_01_NONIa-0006_14589099  |    1627092 |    1627126 |    0 | -34.503117 |
| WFD_01_NONIa-0006_146135723 |    1210590 |    1210628 |    0 |  -2.308046 |
| WFD_01_NONIa-0006_146320351 |     690708 |     690743 |    0 | -17.910431 |
| WFD_01_NONIa-0006_146810338 |    1550149 |    1550189 |    0 | -61.126862 |
| WFD_01_NONIa-0006_147139344 |     538092 |     538126 |    0 | -50.872864 |
| WFD_01_NONIa-0006_147904966 |     224124 |     224158 |    0 | -12.561985 |
| WFD_01_NONIa-0006_147906634 |    1628391 |    1628426 |    0 | -28.931789 |
| WFD_01_NONIa-0006_148081728 |    1069811 |    1069849 |    0 | -23.383266 |
| WFD_01_NONIa-0006_148499267 |    1005535 |    1005568 |    0 |   2.635033 |
| WFD_01_NONIa-0006_148715076 |     494421 |     494429 |    0 |  -2.308046 |
| WFD_01_NONIa-0006_149196374 |    1223645 |    1223688 |    0 | -40.051697 |
| WFD_01_NONIa-0006_149288447 |     565700 |     565731 |    0 | -17.910431 |
| WFD_01_NONIa-0006_16589946  |    1288662 |    1288708 |    0 | -12.561985 |
| WFD_01_NONIa-0006_17353016  |    1238693 |    1238727 |    0 | -12.561985 |
| WFD_01_NONIa-0006_17730037  |     725506 |     725566 |    0 | -56.071083 |
| WFD_01_NONIa-0006_18615948  |     393988 |     393995 |    0 | -50.872864 |
| WFD_01_NONIa-0006_18999972  |      69363 |      69409 |    0 |  -7.363883 |
| WFD_01_NONIa-0006_19300114  |     678227 |     678263 |    0 | -28.931789 |
| WFD_01_NONIa-0006_19474712  |    1396831 |    1396872 |    0 | -45.524532 |
| WFD_01_NONIa-0006_19772548  |    1235576 |    1235611 |    0 | -28.931789 |
| WFD_01_NONIa-0006_20470570  |     797654 |     797689 |    0 |   2.635033 |
| WFD_01_NONIa-0006_2100664   |    1359503 |    1359538 |    0 | -23.383266 |
| WFD_01_NONIa-0006_21806152  |    1039572 |    1039615 |    0 | -17.910431 |
| WFD_01_NONIa-0006_22556115  |    1746119 |    1746153 |    0 | -45.524532 |
| WFD_01_NONIa-0006_22887199  |    1034053 |    1034093 |    0 |   2.635033 |
| WFD_01_NONIa-0006_23377348  |     542974 |     542977 |    0 | -23.383266 |
| WFD_01_NONIa-0006_24535723  |     188053 |     188086 |    0 | -56.071083 |
| WFD_01_NONIa-0006_24815885  |     330421 |     330464 |    0 |   2.635033 |
| WFD_01_NONIa-0006_24856495  |    1371151 |    1371194 |    0 | -17.910431 |
| WFD_01_NONIa-0006_25015690  |     153868 |     153906 |    0 | -12.561985 |
| WFD_01_NONIa-0006_25333613  |     211524 |     211559 |    0 | -23.383266 |
| WFD_01_NONIa-0006_25340800  |    1137065 |    1137094 |    0 |   2.635033 |
| WFD_01_NONIa-0006_25827204  |    1002492 |    1002530 |    0 | -12.561985 |
| WFD_01_NONIa-0006_27308032  |    1308506 |    1308542 |    0 | -17.910431 |
| WFD_01_NONIa-0006_27444440  |     188705 |     188746 |    0 | -45.524532 |
| WFD_01_NONIa-0006_2760739   |    1509561 |    1509589 |    0 |  -2.308046 |
| WFD_01_NONIa-0006_27645965  |    1679470 |    1679476 |    0 | -28.931789 |
| WFD_01_NONIa-0006_27724302  |     458675 |     458715 |    0 | -17.910431 |
| WFD_01_NONIa-0006_28328136  |     572217 |     572248 |    0 | -40.051697 |
| WFD_01_NONIa-0006_2868526   |     526346 |     526376 |    0 | -56.071083 |
| WFD_01_NONIa-0006_31043503  |     631272 |     631319 |    0 |  -2.308046 |
| WFD_01_NONIa-0006_31109236  |     801446 |     801492 |    0 | -28.931789 |
| WFD_01_NONIa-0006_3121268   |    1677745 |    1677776 |    0 | -40.051697 |
| WFD_01_NONIa-0006_31271629  |       4285 |       4292 |    0 | -28.931789 |
| WFD_01_NONIa-0006_31945831  |     751841 |     751891 |    0 | -23.383266 |
| WFD_01_NONIa-0006_32056226  |     574346 |     574381 |    0 | -28.931789 |
| WFD_01_NONIa-0006_32393568  |    1629576 |    1629616 |    0 | -23.383266 |
| WFD_01_NONIa-0006_33309541  |    1752960 |    1753002 |    0 |  -7.363883 |
| WFD_01_NONIa-0006_3380283   |     747795 |     747834 |    0 | -50.872864 |
| WFD_01_NONIa-0006_34080277  |     738634 |     738665 |    0 | -40.051697 |
| WFD_01_NONIa-0006_34179701  |     731705 |     731748 |    0 | -17.910431 |
| WFD_01_NONIa-0006_35336617  |     367865 |     367905 |    0 | -17.910431 |
| WFD_01_NONIa-0006_35538948  |     935165 |     935199 |    0 | -45.524532 |
| WFD_01_NONIa-0006_35689052  |     880590 |     880619 |    0 |   2.635033 |
| WFD_01_NONIa-0006_37436252  |    1613914 |    1613978 |    0 | -50.872864 |
| WFD_01_NONIa-0006_3765962   |     291241 |     291247 |    0 | -40.051697 |
| WFD_01_NONIa-0006_38161571  |    1372895 |    1372936 |    0 |  -7.363883 |
| WFD_01_NONIa-0006_38662994  |      19891 |      19929 |    0 |  -2.308046 |
| WFD_01_NONIa-0006_39119174  |    1617508 |    1617554 |    0 | -28.931789 |
| WFD_01_NONIa-0006_39603879  |    1269667 |    1269709 |    0 |  -7.363883 |
| WFD_01_NONIa-0006_40160646  |     227880 |     227920 |    0 | -50.872864 |
| WFD_01_NONIa-0006_41065283  |    1191154 |    1191194 |    0 | -61.126862 |
| WFD_01_NONIa-0006_41243919  |    1444252 |    1444286 |    0 | -12.561985 |
| WFD_01_NONIa-0006_41382551  |     503864 |     503905 |    0 |  -7.363883 |
| WFD_01_NONIa-0006_41388865  |     484016 |     484044 |    0 |  -2.308046 |
| WFD_01_NONIa-0006_41643982  |     681374 |     681425 |    0 | -12.561985 |
| WFD_01_NONIa-0006_42238357  |      38093 |      38131 |    0 | -12.561985 |
| WFD_01_NONIa-0006_42726325  |     958308 |     958352 |    0 | -23.383266 |
| WFD_01_NONIa-0006_42818762  |     146638 |     146677 |    0 | -56.071083 |
| WFD_01_NONIa-0006_4289228   |     246365 |     246408 |    0 |  -2.308046 |
| WFD_01_NONIa-0006_43082109  |    1214664 |    1214698 |    0 | -34.503117 |
| WFD_01_NONIa-0006_45496554  |    1286818 |    1286821 |    0 | -23.383266 |
| WFD_01_NONIa-0006_45514278  |    1723175 |    1723218 |    0 |  -2.308046 |
| WFD_01_NONIa-0006_46066298  |      33946 |      33980 |    0 | -34.503117 |
| WFD_01_NONIa-0006_46701629  |     612238 |     612273 |    0 | -56.071083 |
| WFD_01_NONIa-0006_47657779  |     406564 |     406604 |    0 | -23.383266 |
| WFD_01_NONIa-0006_47684453  |     331730 |     331764 |    0 | -45.524532 |
| WFD_01_NONIa-0006_47794798  |      89779 |      89813 |    0 | -12.561985 |
| WFD_01_NONIa-0006_47962289  |    1316242 |    1316282 |    0 | -28.931789 |
| WFD_01_NONIa-0006_48561156  |    1493185 |    1493221 |    0 | -34.503117 |
| WFD_01_NONIa-0006_49476962  |     835191 |     835226 |    0 | -23.383266 |
| WFD_01_NONIa-0006_52440907  |    1467356 |    1467394 |    0 |  -2.308046 |
| WFD_01_NONIa-0006_53863774  |     289214 |     289240 |    0 | -56.071083 |
| WFD_01_NONIa-0006_54536475  |    1582037 |    1582075 |    0 | -45.524532 |
| WFD_01_NONIa-0006_54679755  |     416032 |     416078 |    0 | -28.931789 |
| WFD_01_NONIa-0006_54759872  |    1003337 |    1003383 |    0 |  -7.363883 |
| WFD_01_NONIa-0006_54874674  |     673707 |     673746 |    0 | -61.126862 |
| WFD_01_NONIa-0006_55213345  |     150532 |     150574 |    0 | -28.931789 |
| WFD_01_NONIa-0006_55584676  |    1186659 |    1186663 |    0 | -17.910431 |
| WFD_01_NONIa-0006_55771927  |    1501119 |    1501158 |    0 | -61.126862 |
| WFD_01_NONIa-0006_56023390  |    1344365 |    1344400 |    0 |   2.635033 |
| WFD_01_NONIa-0006_56108105  |    1804096 |    1804101 |    0 | -61.126862 |
| WFD_01_NONIa-0006_56198098  |     169176 |     169217 |    0 | -45.524532 |
| WFD_01_NONIa-0006_56350396  |     873039 |     873073 |    0 | -45.524532 |
| WFD_01_NONIa-0006_57025932  |      71010 |      71043 |    0 |   2.635033 |
| WFD_01_NONIa-0006_57515164  |    1519266 |    1519274 |    0 |  -2.308046 |
| WFD_01_NONIa-0006_57569114  |    1427620 |    1427658 |    0 | -45.524532 |
| WFD_01_NONIa-0006_57825984  |     258116 |     258149 |    0 |   2.635033 |
| WFD_01_NONIa-0006_58107161  |    1384068 |    1384104 |    0 | -61.126862 |
| WFD_01_NONIa-0006_58605995  |     975364 |     975404 |    0 | -50.872864 |
| WFD_01_NONIa-0006_58984922  |    1066186 |    1066227 |    0 | -45.524532 |
| WFD_01_NONIa-0006_59403406  |     120708 |     120743 |    0 | -23.383266 |
| WFD_01_NONIa-0006_60278159  |     518914 |     518962 |    0 | -40.051697 |
| WFD_01_NONIa-0006_6054063   |    1530832 |    1530839 |    0 | -50.872864 |
| WFD_01_NONIa-0006_61142824  |    1356702 |    1356737 |    0 | -40.051697 |
| WFD_01_NONIa-0006_61376476  |     318247 |     318280 |    0 |  -7.363883 |
| WFD_01_NONIa-0006_61463124  |     957358 |     957398 |    0 | -28.931789 |
| WFD_01_NONIa-0006_62298617  |     238316 |     238346 |    0 | -56.071083 |
| WFD_01_NONIa-0006_62370246  |     263349 |     263352 |    0 | -23.383266 |
| WFD_01_NONIa-0006_62744652  |      85528 |      85558 |    0 | -34.503117 |
| WFD_01_NONIa-0006_63164795  |    1519972 |    1520007 |    0 | -61.126862 |
| WFD_01_NONIa-0006_64152403  |    1601064 |    1601102 |    0 |  -2.308046 |
| WFD_01_NONIa-0006_64611313  |     470091 |     470139 |    0 | -17.910431 |
| WFD_01_NONIa-0006_66341252  |     988727 |     988758 |    0 | -28.931789 |
| WFD_01_NONIa-0006_6671153   |     977130 |     977161 |    0 | -40.051697 |
| WFD_01_NONIa-0006_66962487  |    1423922 |    1423958 |    0 |  -7.363883 |
| WFD_01_NONIa-0006_6754599   |    1676159 |    1676189 |    0 | -56.071083 |
| WFD_01_NONIa-0006_68119262  |    1784522 |    1784556 |    0 | -50.872864 |
| WFD_01_NONIa-0006_68771046  |     562831 |     562867 |    0 | -34.503117 |
| WFD_01_NONIa-0006_69178654  |     770773 |     770809 |    0 | -34.503117 |
| WFD_01_NONIa-0006_69678805  |    1321263 |    1321291 |    0 |  -2.308046 |
| WFD_01_NONIa-0006_69971864  |     886855 |     886895 |    0 | -17.910431 |
| WFD_01_NONIa-0006_70082367  |    1712639 |    1712677 |    0 |  -2.308046 |
| WFD_01_NONIa-0006_70431419  |    1551979 |    1552027 |    0 | -40.051697 |
| WFD_01_NONIa-0006_70567677  |    1282057 |    1282096 |    0 | -61.126862 |
| WFD_01_NONIa-0006_70980786  |     312792 |     312828 |    0 | -34.503117 |
| WFD_01_NONIa-0006_71163314  |    1646217 |    1646255 |    0 | -56.071083 |
| WFD_01_NONIa-0006_71748056  |    1098039 |    1098077 |    0 | -40.051697 |
| WFD_01_NONIa-0006_72293394  |    1456912 |    1456959 |    0 |  -2.308046 |
| WFD_01_NONIa-0006_73135914  |     195557 |     195598 |    0 |  -7.363883 |
| WFD_01_NONIa-0006_74106027  |    1293991 |    1294026 |    0 | -40.051697 |
| WFD_01_NONIa-0006_74177845  |     733095 |     733146 |    0 | -12.561985 |
| WFD_01_NONIa-0006_74857242  |    1045805 |    1045845 |    0 | -45.524532 |
| WFD_01_NONIa-0006_74890949  |     572996 |     573034 |    0 | -34.503117 |
| WFD_01_NONIa-0006_74929423  |     309951 |     309982 |    0 | -50.872864 |
| WFD_01_NONIa-0006_75490011  |    1599083 |    1599121 |    0 | -12.561985 |
| WFD_01_NONIa-0006_75857227  |    1520941 |    1520977 |    0 | -50.872864 |
| WFD_01_NONIa-0006_75869721  |     275620 |     275658 |    0 | -12.561985 |
| WFD_01_NONIa-0006_76018356  |     653175 |     653215 |    0 |   2.635033 |
| WFD_01_NONIa-0006_76841549  |    1547792 |    1547838 |    0 |  -7.363883 |
| WFD_01_NONIa-0006_76991953  |    1603424 |    1603453 |    0 | -50.872864 |
| WFD_01_NONIa-0006_77220053  |    1675567 |    1675607 |    0 | -61.126862 |
| WFD_01_NONIa-0006_77849242  |     529007 |     529047 |    0 | -34.503117 |
| WFD_01_NONIa-0006_78053900  |     866454 |     866498 |    0 | -23.383266 |
| WFD_01_NONIa-0006_78364908  |    1370203 |    1370241 |    0 | -23.383266 |
| WFD_01_NONIa-0006_78536284  |     840763 |     840806 |    0 |   2.635033 |
| WFD_01_NONIa-0006_7855895   |     322996 |     323044 |    0 | -40.051697 |
| WFD_01_NONIa-0006_78718445  |     411180 |     411220 |    0 | -61.126862 |
| WFD_01_NONIa-0006_79738356  |    1664406 |    1664434 |    0 |  -2.308046 |
| WFD_01_NONIa-0006_79738854  |     361231 |     361270 |    0 | -61.126862 |
| WFD_01_NONIa-0006_80138763  |    1752117 |    1752148 |    0 | -12.561985 |
| WFD_01_NONIa-0006_80174670  |       5170 |       5205 |    0 | -23.383266 |
| WFD_01_NONIa-0006_80344812  |    1319538 |    1319589 |    0 | -12.561985 |
| WFD_01_NONIa-0006_80581984  |    1795251 |    1795287 |    0 | -50.872864 |
| WFD_01_NONIa-0006_82110092  |     674166 |     674192 |    0 | -56.071083 |
| WFD_01_NONIa-0006_82175413  |    1602861 |    1602867 |    0 | -56.071083 |
| WFD_01_NONIa-0006_8239880   |    1202212 |    1202251 |    0 | -61.126862 |
| WFD_01_NONIa-0006_82704435  |     633067 |     633105 |    0 | -56.071083 |
| WFD_01_NONIa-0006_83081459  |    1093477 |    1093513 |    0 |  -7.363883 |
