                        objid   model   pb               l                b   cadence  
   WFD_01_NONIa-0038_93017184   SN1a   r    230.15834411    9.34403843889   23.4465  
  WFD_01_NONIa-0039_103161476   SN1a   r    230.15834411    9.34403843889   23.4465  
  WFD_01_NONIa-0039_114670006   SN1a   r   230.921576422   -8.85598158305    19.491  
  WFD_01_NONIa-0039_117069367   SN1a   r    230.15834411    9.34403843889    14.412  
  WFD_01_NONIa-0039_120909921   SN1a   r   230.921576422   -8.85598158305     9.964  
  WFD_01_NONIa-0039_129256440   SN1a   r   230.921576422   -8.85598158305    19.491  
  WFD_01_NONIa-0039_138628430   SN1a   r    230.15834411    9.34403843889   23.4465  
  WFD_01_NONIa-0039_143070269   SN1a   r   230.921576422   -8.85598158305     9.964  
  WFD_01_NONIa-0039_144323985   SN1a   r   230.921576422   -8.85598158305     9.964  
  WFD_01_NONIa-0039_147787532   SN1a   r    230.15834411    9.34403843889    14.412  
  WFD_01_NONIa-0039_147934267   SN1a   r    230.15834411    9.34403843889   23.4465  
  WFD_01_NONIa-0039_173788091   SN1a   r   230.921576422   -8.85598158305     9.964  
  WFD_01_NONIa-0039_197020030   SN1a   r    230.15834411    9.34403843889   23.4465  
  WFD_01_NONIa-0039_199383500   SN1a   r   230.921576422   -8.85598158305     9.964  
  WFD_01_NONIa-0039_208548659   SN1a   r    230.15834411    9.34403843889    15.082  
  WFD_01_NONIa-0039_208738458   SN1a   r    230.15834411    9.34403843889    15.082  
  WFD_01_NONIa-0039_208988012   SN1a   r    230.15834411    9.34403843889    15.082  
  WFD_01_NONIa-0039_212010837   SN1a   r   230.921576422   -8.85598158305    19.491  
  WFD_01_NONIa-0039_215438832   SN1a   r    230.15834411    9.34403843889   23.4465  
  WFD_01_NONIa-0039_218863812   SN1a   r    230.15834411    9.34403843889    15.082  
   WFD_01_NONIa-0039_25761190   SN1a   r   230.921576422   -8.85598158305    19.491  
   WFD_01_NONIa-0039_26691604   SN1a   r    230.15834411    9.34403843889    15.082  
   WFD_01_NONIa-0039_35189031   SN1a   r    230.15834411    9.34403843889   23.4465  
   WFD_01_NONIa-0039_47364554   SN1a   r    230.15834411    9.34403843889    14.412  
   WFD_01_NONIa-0039_50294692   SN1a   r   230.921576422   -8.85598158305     9.964  
   WFD_01_NONIa-0039_53084887   SN1a   r   230.921576422   -8.85598158305     9.964  
   WFD_01_NONIa-0039_62256860   SN1a   r    230.15834411    9.34403843889    15.082  
   WFD_01_NONIa-0039_64233001   SN1a   r    230.15834411    9.34403843889    17.964  
   WFD_01_NONIa-0039_71115293   SN1a   r    230.15834411    9.34403843889    14.412  
   WFD_01_NONIa-0039_73435918   SN1a   r    230.15834411    9.34403843889    14.412  
   WFD_01_NONIa-0039_76501417   SN1a   r   230.921576422   -8.85598158305    14.953  
   WFD_01_NONIa-0039_82188924   SN1a   r   230.921576422   -8.85598158305    14.953  
   WFD_01_NONIa-0039_85366394   SN1a   r   230.921576422   -8.85598158305    14.953  
   WFD_01_NONIa-0039_85966403   SN1a   r    230.15834411    9.34403843889    14.412  
   WFD_01_NONIa-0039_88927814   SN1a   r   230.921576422   -8.85598158305     9.964  
    WFD_01_NONIa-0039_9715855   SN1a   r   230.921576422   -8.85598158305     9.964  
  WFD_01_NONIa-0040_107000214   SN1a   r    230.15834411    9.34403843889    15.082  
  WFD_01_NONIa-0040_110033826   SN1a   r    230.15834411    9.34403843889    14.412  
  WFD_01_NONIa-0040_121664121   SN1a   r    230.15834411    9.34403843889    14.412  
  WFD_01_NONIa-0040_129193687   SN1a   r    230.15834411    9.34403843889   23.4465  
  WFD_01_NONIa-0040_141833175   SN1a   r   230.921576422   -8.85598158305    19.491  
  WFD_01_NONIa-0040_142721757   SN1a   r    230.15834411    9.34403843889    14.412  
  WFD_01_NONIa-0040_147311093   SN1a   r    230.15834411    9.34403843889    14.412  
  WFD_01_NONIa-0040_153662404   SN1a   r    230.15834411    9.34403843889    14.412  
  WFD_01_NONIa-0040_157013386   SN1a   r   230.921576422   -8.85598158305     9.964  
  WFD_01_NONIa-0040_163807443   SN1a   r    230.15834411    9.34403843889   23.4465  
  WFD_01_NONIa-0040_174207474   SN1a   r    230.15834411    9.34403843889    14.412  
   WFD_01_NONIa-0040_20078222   SN1a   r    230.15834411    9.34403843889   23.4465  
  WFD_01_NONIa-0040_202857291   SN1a   r    230.15834411    9.34403843889   23.4465  
    WFD_01_NONIa-0040_2477875   SN1a   r    230.15834411    9.34403843889    14.412  
   WFD_01_NONIa-0040_44873427   SN1a   r    230.15834411    9.34403843889   23.4465  
   WFD_01_NONIa-0040_49852914   SN1a   r    230.15834411    9.34403843889    15.082  
   WFD_01_NONIa-0040_68446739   SN1a   r   230.921576422   -8.85598158305    19.491  
   WFD_01_NONIa-0040_72887838   SN1a   r    230.15834411    9.34403843889    15.082  
   WFD_01_NONIa-0040_80961101   SN1a   r   230.921576422   -8.85598158305     9.964  
   WFD_01_NONIa-0040_82229555   SN1a   r    230.15834411    9.34403843889   23.4465  
  WFD_01_NONIa-0001_106760594   SN1a   i   230.921576422   -8.85598158305    17.965  
  WFD_01_NONIa-0001_107081778   SN1a   i    230.15834411    9.34403843889     8.473  
  WFD_01_NONIa-0001_110987572   SN1a   i   230.921576422   -8.85598158305     8.014  
  WFD_01_NONIa-0001_119941953   SN1a   i    230.15834411    9.34403843889     8.473  
  WFD_01_NONIa-0001_126859107   SN1a   i    230.15834411    9.34403843889     8.473  
  WFD_01_NONIa-0001_148049942   SN1a   i   230.921576422   -8.85598158305    10.071  
  WFD_01_NONIa-0001_154552551   SN1a   i    230.15834411    9.34403843889     3.007  
  WFD_01_NONIa-0001_184828753   SN1a   i   230.921576422   -8.85598158305    17.965  
  WFD_01_NONIa-0001_194619895   SN1a   i    230.15834411    9.34403843889     8.473  
  WFD_01_NONIa-0001_201958546   SN1a   i   230.921576422   -8.85598158305     8.014  
  WFD_01_NONIa-0001_210937844   SN1a   i   230.921576422   -8.85598158305    10.071  
     WFD_01_NONIa-0001_268539   SN1a   i    230.15834411    9.34403843889     8.473  
   WFD_01_NONIa-0001_35348758   SN1a   i   230.921576422   -8.85598158305    17.965  
   WFD_01_NONIa-0001_49670608   SN1a   i   230.921576422   -8.85598158305    17.965  
   WFD_01_NONIa-0001_56955597   SN1a   i    230.15834411    9.34403843889   18.4535  
   WFD_01_NONIa-0001_64995420   SN1a   i   230.921576422   -8.85598158305     8.014  
   WFD_01_NONIa-0001_66927863   SN1a   i    230.15834411    9.34403843889     3.007  
   WFD_01_NONIa-0001_81578672   SN1a   i   230.921576422   -8.85598158305    10.071  
     WFD_01_NONIa-0001_949190   SN1a   i    230.15834411    9.34403843889     3.007  
  WFD_01_NONIa-0002_100077978   SN1a   i   230.921576422   -8.85598158305     8.014  
  WFD_01_NONIa-0002_107620333   SN1a   i    230.15834411    9.34403843889   18.4535  
  WFD_01_NONIa-0002_114915252   SN1a   i   230.921576422   -8.85598158305     9.049  
  WFD_01_NONIa-0002_119894359   SN1a   i   230.921576422   -8.85598158305     8.014  
  WFD_01_NONIa-0002_127943000   SN1a   i   230.921576422   -8.85598158305    17.965  
   WFD_01_NONIa-0002_13578841   SN1a   i   230.921576422   -8.85598158305    10.071  
  WFD_01_NONIa-0002_139857841   SN1a   i    230.15834411    9.34403843889     8.473  
  WFD_01_NONIa-0002_155227928   SN1a   i    230.15834411    9.34403843889     8.473  
  WFD_01_NONIa-0002_161718391   SN1a   i    230.15834411    9.34403843889     8.473  
   WFD_01_NONIa-0002_16238666   SN1a   i    230.15834411    9.34403843889   18.4535  
  WFD_01_NONIa-0002_170778008   SN1a   i    230.15834411    9.34403843889     3.007  
  WFD_01_NONIa-0002_175143242   SN1a   i    230.15834411    9.34403843889   18.4535  
  WFD_01_NONIa-0002_177009388   SN1a   i   230.921576422   -8.85598158305    10.071  
  WFD_01_NONIa-0002_180235178   SN1a   i    230.15834411    9.34403843889     3.007  
  WFD_01_NONIa-0002_183178210   SN1a   i   230.921576422   -8.85598158305     8.014  
  WFD_01_NONIa-0002_193053385   SN1a   i   230.921576422   -8.85598158305    17.965  
  WFD_01_NONIa-0002_198780270   SN1a   i    230.15834411    9.34403843889   18.4535  
  WFD_01_NONIa-0002_205792320   SN1a   i   230.921576422   -8.85598158305     8.014  
  WFD_01_NONIa-0002_216021765   SN1a   i   230.921576422   -8.85598158305     8.014  
  WFD_01_NONIa-0002_216727497   SN1a   i   230.921576422   -8.85598158305    10.071  
   WFD_01_NONIa-0002_21783271   SN1a   i   230.921576422   -8.85598158305    10.071  
    WFD_01_NONIa-0002_3766849   SN1a   i   230.921576422   -8.85598158305    10.071  
   WFD_01_NONIa-0002_42281830   SN1a   i   230.921576422   -8.85598158305    17.965  
   WFD_01_NONIa-0002_43018829   SN1a   i    230.15834411    9.34403843889     8.473  
    WFD_01_NONIa-0002_4869006   SN1a   i    230.15834411    9.34403843889   18.4535  
   WFD_01_NONIa-0002_51947444   SN1a   i    230.15834411    9.34403843889     8.473  
   WFD_01_NONIa-0002_52311406   SN1a   i    230.15834411    9.34403843889     8.473  
    WFD_01_NONIa-0002_7443504   SN1a   i   230.921576422   -8.85598158305     8.014  
   WFD_01_NONIa-0002_76187831   SN1a   i    230.15834411    9.34403843889     8.473  
   WFD_01_NONIa-0002_82579658   SN1a   i    230.15834411    9.34403843889     8.473  
    WFD_01_NONIa-0002_8397990   SN1a   i   230.921576422   -8.85598158305     8.014  
   WFD_01_NONIa-0002_91801617   SN1a   i   230.921576422   -8.85598158305    10.071  
   WFD_01_NONIa-0002_94675964   SN1a   i   230.921576422   -8.85598158305    10.071  
  WFD_01_NONIa-0003_100347989   SN1a   i    230.15834411    9.34403843889     3.007  
  WFD_01_NONIa-0003_109475418   SN1a   i    230.15834411    9.34403843889     7.965  
  WFD_01_NONIa-0003_147339361   SN1a   i    230.15834411    9.34403843889     3.007  
   WFD_01_NONIa-0003_15084116   SN1a   i    230.15834411    9.34403843889     8.473  
  WFD_01_NONIa-0003_151573312   SN1a   i   230.921576422   -8.85598158305    10.071  
  WFD_01_NONIa-0003_154819444   SN1a   i   230.921576422   -8.85598158305    10.071  
  WFD_01_NONIa-0003_160897437   SN1a   i    230.15834411    9.34403843889     3.007  
   WFD_01_NONIa-0003_17744954   SN1a   i   230.921576422   -8.85598158305     8.014  
  WFD_01_NONIa-0003_181750002   SN1a   i    230.15834411    9.34403843889   18.4535  
  WFD_01_NONIa-0003_182185064   SN1a   i    230.15834411    9.34403843889   18.4535  
  WFD_01_NONIa-0003_190434665   SN1a   i    230.15834411    9.34403843889     8.473  
  WFD_01_NONIa-0003_194786750   SN1a   i    230.15834411    9.34403843889   18.4535  
  WFD_01_NONIa-0003_205582872   SN1a   i   230.921576422   -8.85598158305    10.071  
  WFD_01_NONIa-0003_210055938   SN1a   i    230.15834411    9.34403843889   18.4535  
  WFD_01_NONIa-0003_218764822   SN1a   i    230.15834411    9.34403843889     8.473  
   WFD_01_NONIa-0003_23267572   SN1a   i    230.15834411    9.34403843889     8.473  
   WFD_01_NONIa-0003_24198912   SN1a   i   230.921576422   -8.85598158305     8.014  
   WFD_01_NONIa-0003_35405158   SN1a   i    230.15834411    9.34403843889   18.4535  
   WFD_01_NONIa-0003_52688738   SN1a   i    230.15834411    9.34403843889     3.007  
    WFD_01_NONIa-0003_6400284   SN1a   i    230.15834411    9.34403843889     8.473  
   WFD_01_NONIa-0003_71506760   SN1a   i   230.921576422   -8.85598158305    10.071  
   WFD_01_NONIa-0003_75877857   SN1a   i   230.921576422   -8.85598158305    17.965  
   WFD_01_NONIa-0003_77249561   SN1a   i    230.15834411    9.34403843889     8.473  
   WFD_01_NONIa-0003_81381510   SN1a   i    230.15834411    9.34403843889   18.4535  
    WFD_01_NONIa-0003_8923425   SN1a   i    230.15834411    9.34403843889   18.4535  
   WFD_01_NONIa-0003_97889910   SN1a   i    230.15834411    9.34403843889     8.473  
   WFD_01_NONIa-0003_98320456   SN1a   i    230.15834411    9.34403843889     3.007  
  WFD_01_NONIa-0004_120739608   SN1a   i    230.15834411    9.34403843889   18.4535  
  WFD_01_NONIa-0004_145329041   SN1a   i   230.921576422   -8.85598158305     8.014  
  WFD_01_NONIa-0004_152000272   SN1a   i   230.921576422   -8.85598158305    17.965  
  WFD_01_NONIa-0004_160220652   SN1a   i   230.921576422   -8.85598158305    17.965  
  WFD_01_NONIa-0004_160933824   SN1a   i    230.15834411    9.34403843889   18.4535  
  WFD_01_NONIa-0004_171770500   SN1a   i    230.15834411    9.34403843889     8.473  
  WFD_01_NONIa-0004_181566334   SN1a   i   230.921576422   -8.85598158305     8.014  
  WFD_01_NONIa-0004_195178557   SN1a   i   230.921576422   -8.85598158305    17.965  
   WFD_01_NONIa-0004_21889770   SN1a   i    230.15834411    9.34403843889     3.007  
   WFD_01_NONIa-0004_31688067   SN1a   i   230.921576422   -8.85598158305    10.071  
   WFD_01_NONIa-0004_31866755   SN1a   i    230.15834411    9.34403843889   18.4535  
   WFD_01_NONIa-0004_57236765   SN1a   i    230.15834411    9.34403843889     8.473  
   WFD_01_NONIa-0004_60591440   SN1a   i    230.15834411    9.34403843889     3.007  
   WFD_01_NONIa-0004_63854254   SN1a   i    230.15834411    9.34403843889     3.007  
   WFD_01_NONIa-0004_68924118   SN1a   i    230.15834411    9.34403843889   18.4535  
   WFD_01_NONIa-0004_74067152   SN1a   i   230.921576422   -8.85598158305    17.965  
    WFD_01_NONIa-0004_7731218   SN1a   i   230.921576422   -8.85598158305     8.014  
   WFD_01_NONIa-0004_89524835   SN1a   i    230.15834411    9.34403843889     3.007  
   WFD_01_NONIa-0004_95651987   SN1a   i    230.15834411    9.34403843889   18.4535  
  WFD_01_NONIa-0005_114473053   SN1a   i    230.15834411    9.34403843889     8.473  
    WFD_01_NONIa-0005_1167418   SN1a   i    230.15834411    9.34403843889   18.4535  
  WFD_01_NONIa-0005_133292428   SN1a   i    230.15834411    9.34403843889   18.4535  
  WFD_01_NONIa-0005_134850132   SN1a   i    230.15834411    9.34403843889     8.473  
  WFD_01_NONIa-0005_143709560   SN1a   i    230.15834411    9.34403843889   18.4535  
  WFD_01_NONIa-0005_166334385   SN1a   i   230.921576422   -8.85598158305     8.014  
  WFD_01_NONIa-0005_180504000   SN1a   i    230.15834411    9.34403843889     8.473  
  WFD_01_NONIa-0005_184019014   SN1a   i    230.15834411    9.34403843889     3.007  
  WFD_01_NONIa-0005_216284933   SN1a   i   230.921576422   -8.85598158305    17.965  
   WFD_01_NONIa-0005_24672287   SN1a   i    230.15834411    9.34403843889   18.4535  
   WFD_01_NONIa-0005_24960695   SN1a   i    230.15834411    9.34403843889     3.007  
   WFD_01_NONIa-0005_30141298   SN1a   i    230.15834411    9.34403843889   18.4535  
   WFD_01_NONIa-0005_32764331   SN1a   i    230.15834411    9.34403843889     8.473  
   WFD_01_NONIa-0005_33746321   SN1a   i    230.15834411    9.34403843889   18.4535  
   WFD_01_NONIa-0005_56517227   SN1a   i   230.921576422   -8.85598158305     8.014  
   WFD_01_NONIa-0005_63460824   SN1a   i    230.15834411    9.34403843889     8.473  
   WFD_01_NONIa-0005_73960039   SN1a   i    230.15834411    9.34403843889     8.473  
   WFD_01_NONIa-0005_91308603   SN1a   i   230.921576422   -8.85598158305     8.014  
  WFD_01_NONIa-0006_122195282   SN1a   i    230.15834411    9.34403843889     8.473  
  WFD_01_NONIa-0006_143403119   SN1a   i    230.15834411    9.34403843889     8.473  
  WFD_01_NONIa-0006_145715315   SN1a   i    230.15834411    9.34403843889     8.473  
  WFD_01_NONIa-0006_148033141   SN1a   i   230.921576422   -8.85598158305    10.071  
  WFD_01_NONIa-0006_151598418   SN1a   i   230.921576422   -8.85598158305    17.965  
  WFD_01_NONIa-0006_156736142   SN1a   i   230.921576422   -8.85598158305    17.965  
  WFD_01_NONIa-0006_164757554   SN1a   i    230.15834411    9.34403843889     3.007  
   WFD_01_NONIa-0006_16616296   SN1a   i    230.15834411    9.34403843889     8.473  
  WFD_01_NONIa-0006_172555938   SN1a   i   230.921576422   -8.85598158305    10.071  
  WFD_01_NONIa-0006_175596065   SN1a   i    230.15834411    9.34403843889     8.473  
  WFD_01_NONIa-0006_179135200   SN1a   i    230.15834411    9.34403843889     3.007  
  WFD_01_NONIa-0006_179994588   SN1a   i    230.15834411    9.34403843889   18.4535  
  WFD_01_NONIa-0006_183826783   SN1a   i   230.921576422   -8.85598158305    10.071  
  WFD_01_NONIa-0006_185998925   SN1a   i   230.921576422   -8.85598158305     8.014  
  WFD_01_NONIa-0006_190010520   SN1a   i    230.15834411    9.34403843889     3.007  
    WFD_01_NONIa-0006_1925582   SN1a   i   230.921576422   -8.85598158305    17.965  
  WFD_01_NONIa-0006_217853939   SN1a   i   230.921576422   -8.85598158305     8.014  
  WFD_01_NONIa-0006_218395459   SN1a   i    230.15834411    9.34403843889   18.4535  
  WFD_01_NONIa-0006_220857693   SN1a   i    230.15834411    9.34403843889   18.4535  
  WFD_01_NONIa-0006_221495871   SN1a   i   230.921576422   -8.85598158305    17.965  
   WFD_01_NONIa-0006_22234758   SN1a   i    230.15834411    9.34403843889     3.007  
   WFD_01_NONIa-0006_22528822   SN1a   i    230.15834411    9.34403843889     3.007  
   WFD_01_NONIa-0006_24089209   SN1a   i    230.15834411    9.34403843889   18.4535  
   WFD_01_NONIa-0006_34984656   SN1a   i    230.15834411    9.34403843889   18.4535  
   WFD_01_NONIa-0006_40986223   SN1a   i   230.921576422   -8.85598158305    10.071  
   WFD_01_NONIa-0006_54643117   SN1a   i   230.921576422   -8.85598158305    10.071  
   WFD_01_NONIa-0006_64714126   SN1a   i   230.921576422   -8.85598158305    17.965  
   WFD_01_NONIa-0006_81766269   SN1a   i   230.921576422   -8.85598158305     8.014  
   WFD_01_NONIa-0006_86565215   SN1a   i   230.921576422   -8.85598158305     8.014  
   WFD_01_NONIa-0006_86898235   SN1a   i   230.921576422   -8.85598158305    10.071  
   WFD_01_NONIa-0006_89211430   SN1a   i   230.921576422   -8.85598158305    10.071  
   WFD_01_NONIa-0006_89407828   SN1a   i    230.15834411    9.34403843889   18.4535  
  WFD_01_NONIa-0007_107314390   SN1a   i    230.15834411    9.34403843889     8.473  
  WFD_01_NONIa-0007_107888883   SN1a   i   230.921576422   -8.85598158305     8.014  
  WFD_01_NONIa-0007_110639014   SN1a   i   230.921576422   -8.85598158305     8.014  
  WFD_01_NONIa-0007_113435742   SN1a   i    230.15834411    9.34403843889     8.473  
  WFD_01_NONIa-0007_134349708   SN1a   i   230.921576422   -8.85598158305    10.071  
  WFD_01_NONIa-0007_141992527   SN1a   i   230.921576422   -8.85598158305    10.071  
  WFD_01_NONIa-0007_173801375   SN1a   i    230.15834411    9.34403843889     3.007  
